experiment_code,knob,value,logic,k,total_instances,vbs_par2,vbs_solved,vbs_solved_pct,sbs_par2,sbs_solved,sbs_solved_pct,sibyl_par2,sibyl_solved,sibyl_solved_pct,vbs_matches,total_wall_seconds,timestamp_utc,sibyl_vs_sbs_pct,closeness_to_vbs_pct
ABL_EDGE_SETS,edge_sets,"['AST', 'Back-AST', 'Data']",QF_BV,5,2944,49166.395999999986,2593,88.0774456521739,71378.58599999985,2397,81.41983695652173,59969.531999999985,2503,85.02038043478261,1151,23652.4,2026-03-20T19:18:45.700441+00:00,15.983861042021609,51.36393124676106
