experiment_code,knob,value,logic,fold,total,vbs_par2,vbs_solved,sbs_par2,sbs_solved,sibyl_par2,sibyl_solved,vbs_matches,wall_seconds
ABL_TIME_STEPS,time_steps,2,QF_LIA,1,50,393.74499999999983,47,409.5049999999998,47,630.9780000000001,45,24,195.2
ABL_TIME_STEPS,time_steps,2,QF_LIA,2,50,514.642,47,537.567,47,1180.036,41,15,193.2
ABL_TIME_STEPS,time_steps,2,QF_LIA,3,50,141.99599999999995,49,192.59599999999998,49,411.119,47,14,190.0
ABL_TIME_STEPS,time_steps,2,QF_LIA,4,50,182.693,49,235.31799999999996,49,480.98799999999994,47,13,191.6
ABL_TIME_STEPS,time_steps,2,QF_LIA,5,50,335.72499999999997,48,469.758,47,375.4649999999999,48,26,185.5
