strategy,total_par2,avg_par2,solved,solved_pct
VBS,77112.88199999995,8.568097999999997,7878,87.53333333333333
GRACKLE,86151.2710000012,9.572363444444445,7814,86.82222222222222
CSBS,111753.25700000125,12.417028555555557,7308,81.2
SBS,359522.6220000083,39.946958,3123,34.699999999999996
