experiment_code,knob,value,logic,fold,total,vbs_par2,vbs_solved,sbs_par2,sbs_solved,sibyl_par2,sibyl_solved,vbs_matches,wall_seconds
ABL_EPOCHS,epochs,15,QF_LIA,1,50,393.74499999999983,47,409.5049999999998,47,989.8460000000001,42,21,230.6
ABL_EPOCHS,epochs,15,QF_LIA,2,50,514.642,47,537.567,47,1110.3920000000003,42,21,225.1
ABL_EPOCHS,epochs,15,QF_LIA,3,50,141.99599999999995,49,192.59599999999998,49,439.797,47,17,283.7
ABL_EPOCHS,epochs,15,QF_LIA,4,50,182.693,49,235.31799999999996,49,233.92500000000004,49,17,283.4
ABL_EPOCHS,epochs,15,QF_LIA,5,50,335.72499999999997,48,469.758,47,685.3460000000001,46,19,267.8
