logic,strategy,total_par2,avg_par2,solved,solved_pct,total
QF_BV,VBS,36204.47799999995,12.068159333333334,2467,82.23333333333333,3000
QF_BV,GRACKLE,38480.282999999996,12.826761,2450,81.66666666666667,3000
QF_BV,CSBS,44526.15000000022,14.84205,2322,77.4,3000
QF_BV,SBS,135827.71999999956,45.27590666666666,763,25.433333333333337,3000
QF_LIA,VBS,21551.343000000066,7.183780999999999,2699,89.96666666666667,3000
QF_LIA,GRACKLE,25203.008999999896,8.401003000000001,2676,89.2,3000
QF_LIA,CSBS,26977.199999999903,8.992400000000002,2636,87.86666666666667,3000
QF_LIA,SBS,60802.089999999145,20.267363333333336,2059,68.63333333333334,3000
QF_NRA,VBS,20558.269000000142,6.852756333333334,2693,89.76666666666667,3000
QF_NRA,GRACKLE,24328.81100000014,8.109603666666667,2672,89.06666666666668,3000
QF_NRA,CSBS,43297.413999999466,14.432471333333336,2308,76.93333333333334,3000
QF_NRA,SBS,165773.155,55.25771833333333,257,8.566666666666666,3000
