experiment_code,knob,value,logic,fold,total,vbs_par2,vbs_solved,sbs_par2,sbs_solved,sibyl_par2,sibyl_solved,vbs_matches,wall_seconds
ABL_EDGE_SETS,edge_sets,['AST'],QF_NRA,1,593,7407.26,537,11575.00399999999,502,9163.856999999989,524,208,3222.6
ABL_EDGE_SETS,edge_sets,['AST'],QF_NRA,2,593,7280.872999999994,539,12444.859999999993,496,14621.263999999985,484,161,3167.2
ABL_EDGE_SETS,edge_sets,['AST'],QF_NRA,3,593,5847.763999999988,551,9496.161000000002,519,8691.415999999987,527,223,3241.3
ABL_EDGE_SETS,edge_sets,['AST'],QF_NRA,4,593,5772.811999999998,550,9758.305999999995,516,11276.780999999974,518,151,3207.2
ABL_EDGE_SETS,edge_sets,['AST'],QF_NRA,5,595,7375.230999999986,539,10983.960999999983,508,9645.216999999975,522,211,3247.2
