strategy,total_par2,avg_par2,solved,solved_pct
VBS,80419.44299999958,8.935493666666666,7839,87.1
GRACKLE,88877.47600000024,9.87527511111111,7790,86.55555555555556
CSBS,114869.12899999983,12.763236555555556,7277,80.85555555555555
SBS,361320.9770000081,40.146775222222224,3106,34.511111111111106
