strategy,total_par2,avg_par2,solved,solved_pct
VBS,76299.38099999976,8.477708999999999,7891,87.67777777777778
GRACKLE,84804.18400000104,9.422687111111111,7843,87.14444444444445
CSBS,112256.7720000014,12.472974666666666,7301,81.12222222222222
SBS,360445.57600000704,40.04950844444444,3104,34.488888888888894
