tier,ref,featuriser,model,policy,logic,seed,fold,par2,solved_pct,vbs_gap,train_time_s,predict_time_s,n_train,n_test,slurm_job,slurm_task
extended,REF-VECTOR,MachSMT162,SurvivalCard,SelectArgmin,QF_LIA,456,0,31403.94,58.2,4.1587,83.7,21.0,2400.0,600.0,1299621,100
extended,REF-VECTOR,MachSMT162,SurvivalCard,SelectArgmin,QF_LIA,456,1,32903.14,55.5,4.7687,82.4,21.8,2400.0,600.0,1299621,100
extended,REF-VECTOR,MachSMT162,SurvivalCard,SelectArgmin,QF_LIA,456,2,32424.31,56.3,4.7028,83.4,21.0,2400.0,600.0,1299621,100
extended,REF-VECTOR,MachSMT162,SurvivalCard,SelectArgmin,QF_LIA,456,3,31551.66,58.0,6.8534,86.3,18.6,2400.0,600.0,1299621,100
extended,REF-VECTOR,MachSMT162,SurvivalCard,SelectArgmin,QF_LIA,456,4,33232.40,55.2,3.4996,83.1,21.3,2400.0,600.0,1299621,100
extended,REF-VECTOR,MachSMT162,SurvivalCard,SelectArgmin,QF_LIA,456,MEAN,32303.09,56.6,-1626.7783,522.6,,,,1299621,100
