experiment_code,knob,value,logic,fold,total,vbs_par2,vbs_solved,sbs_par2,sbs_solved,sibyl_par2,sibyl_solved,vbs_matches,wall_seconds
ABL_DATA_WEIGHT,data_weight,none,QF_NRA,1,593,7407.26,537,11575.00399999999,502,9816.912999999986,524,233,3374.6
ABL_DATA_WEIGHT,data_weight,none,QF_NRA,2,593,7280.872999999994,539,12444.859999999993,496,12260.400999999983,501,216,4389.9
ABL_DATA_WEIGHT,data_weight,none,QF_NRA,3,593,5847.763999999988,551,9496.161000000002,519,8105.427999999986,539,231,4384.3
ABL_DATA_WEIGHT,data_weight,none,QF_NRA,4,593,5772.811999999998,550,9758.305999999995,516,8142.388999999992,539,242,4402.9
ABL_DATA_WEIGHT,data_weight,none,QF_NRA,5,595,7375.230999999986,539,10983.960999999983,508,8779.009999999978,529,242,4236.6
