experiment_code,knob,value,logic,fold,total,vbs_par2,vbs_solved,sbs_par2,sbs_solved,sibyl_par2,sibyl_solved,vbs_matches,wall_seconds
ABL_DATA_WEIGHT,data_weight,order,QF_NRA,1,593,7407.26,537,11575.00399999999,502,10416.574999999995,511,181,3919.7
ABL_DATA_WEIGHT,data_weight,order,QF_NRA,2,593,7280.872999999994,539,12444.859999999993,496,10713.136999999988,511,204,3906.0
ABL_DATA_WEIGHT,data_weight,order,QF_NRA,3,593,5847.763999999988,551,9496.161000000002,519,8850.294999999986,525,214,3874.5
ABL_DATA_WEIGHT,data_weight,order,QF_NRA,4,593,5772.811999999998,550,9758.305999999995,516,8524.529999999995,528,212,3689.0
ABL_DATA_WEIGHT,data_weight,order,QF_NRA,5,595,7375.230999999986,539,10983.960999999983,508,9433.85699999998,523,216,2979.2
