experiment_code,knob,value,logic,fold,total,vbs_par2,vbs_solved,sbs_par2,sbs_solved,sibyl_par2,sibyl_solved,vbs_matches,wall_seconds
ABL_EDGE_SETS,edge_sets,"['AST', 'Data']",QF_BV,1,588,9113.724999999991,521,13268.59999999997,487,11203.056999999999,505,240,4408.8
ABL_EDGE_SETS,edge_sets,"['AST', 'Data']",QF_BV,2,588,11532.377999999995,506,16360.239999999965,463,13815.661999999998,487,207,4565.8
ABL_EDGE_SETS,edge_sets,"['AST', 'Data']",QF_BV,3,588,10040.894000000004,515,14646.50199999996,475,11922.993999999984,499,208,4486.9
ABL_EDGE_SETS,edge_sets,"['AST', 'Data']",QF_BV,4,588,8881.575999999988,530,14087.824999999975,481,10702.978999999987,513,230,4554.5
ABL_EDGE_SETS,edge_sets,"['AST', 'Data']",QF_BV,5,592,9597.823000000006,521,13015.418999999983,491,11763.574,504,232,4494.0
