logic,strategy,total_par2,avg_par2,solved,solved_pct,total
QF_BV,VBS,37419.15400000003,12.473051333333332,2448,81.6,3000
QF_BV,GRACKLE,39489.37300000014,13.163124333333332,2432,81.06666666666666,3000
QF_BV,CSBS,46015.35000000027,15.33845,2294,76.46666666666667,3000
QF_BV,SBS,135957.91999999958,45.31930666666666,761,25.366666666666664,3000
QF_LIA,VBS,20869.720000000292,6.956573333333334,2702,90.06666666666666,3000
QF_LIA,GRACKLE,23989.550000000414,7.996516666666667,2660,88.66666666666667,3000
QF_LIA,CSBS,24926.450000000415,8.308816666666669,2640,88.0,3000
QF_LIA,SBS,59204.99999999922,19.735,2059,68.63333333333334,3000
QF_NRA,VBS,20143.079000000096,6.714359666666668,2700,90.0,3000
QF_NRA,GRACKLE,23183.95100000015,7.727983666666667,2688,89.60000000000001,3000
QF_NRA,CSBS,40421.45599999971,13.473818666666668,2361,78.7,3000
QF_NRA,SBS,162942.448,54.31414933333333,309,10.299999999999999,3000
