strategy,total_par2,avg_par2,solved,solved_pct
VBS,70846.41399999929,7.871823777777776,7959,88.43333333333334
GRACKLE,79636.65500000134,8.848517222222222,7906,87.84444444444445
CSBS,108968.79900000108,12.107644333333333,7336,81.5111111111111
SBS,357351.1740000055,39.705686,3144,34.93333333333333
