experiment_code,knob,value,logic,fold,total,vbs_par2,vbs_solved,sbs_par2,sbs_solved,sibyl_par2,sibyl_solved,vbs_matches,wall_seconds
ABL_DATA_WEIGHT,data_weight,best,QF_LIA,1,50,393.74499999999983,47,409.5049999999998,47,798.6400000000002,44,20,262.0
ABL_DATA_WEIGHT,data_weight,best,QF_LIA,2,50,514.642,47,537.567,47,1243.2630000000001,40,9,258.2
ABL_DATA_WEIGHT,data_weight,best,QF_LIA,3,50,141.99599999999995,49,192.59599999999998,49,522.9499999999999,46,20,255.9
ABL_DATA_WEIGHT,data_weight,best,QF_LIA,4,50,182.693,49,235.31799999999996,49,398.545,48,17,258.6
ABL_DATA_WEIGHT,data_weight,best,QF_LIA,5,50,335.72499999999997,48,469.758,47,800.7889999999999,45,17,254.1
