experiment_code,knob,value,logic,k,total_instances,vbs_par2,vbs_solved,vbs_solved_pct,sbs_par2,sbs_solved,sbs_solved_pct,sibyl_par2,sibyl_solved,sibyl_solved_pct,vbs_matches,total_wall_seconds,timestamp_utc,sibyl_vs_sbs_pct,closeness_to_vbs_pct
ABL_EDGE_SETS,edge_sets,"['AST', 'Back-AST', 'Data']",QF_LIA,5,250,1568.8009999999997,240,96.0,1844.744,239,95.6,4005.101000000001,221,88.4,91,941.7,2026-03-04T22:56:24.528904+00:00,-117.10876956369019,-782.8997292919187
