experiment_code,knob,value,logic,fold,total,vbs_par2,vbs_solved,sbs_par2,sbs_solved,sibyl_par2,sibyl_solved,vbs_matches,wall_seconds
ABL_NO_JUMP,no_jump,True,QF_BV,1,49,455.54299999999984,46,578.7389999999998,45,626.9520000000001,45,23,250.8
ABL_NO_JUMP,no_jump,True,QF_BV,2,49,422.9680000000001,46,526.468,45,671.5169999999999,44,18,229.0
ABL_NO_JUMP,no_jump,True,QF_BV,3,49,505.37000000000006,46,702.8399999999998,44,669.1519999999998,45,14,226.4
ABL_NO_JUMP,no_jump,True,QF_BV,4,49,536.347,46,751.6819999999999,44,594.411,46,28,226.5
ABL_NO_JUMP,no_jump,True,QF_BV,5,49,511.2819999999999,45,657.1039999999998,44,752.7299999999999,43,24,225.9
