experiment_code,knob,value,logic,fold,total,vbs_par2,vbs_solved,sbs_par2,sbs_solved,sibyl_par2,sibyl_solved,vbs_matches,wall_seconds
ABL_EDGE_SETS,edge_sets,"['AST', 'Data']",QF_LIA,1,50,393.74499999999983,47,409.5049999999998,47,1232.0100000000004,40,11,219.8
ABL_EDGE_SETS,edge_sets,"['AST', 'Data']",QF_LIA,2,50,514.642,47,537.567,47,1608.767,37,5,192.9
ABL_EDGE_SETS,edge_sets,"['AST', 'Data']",QF_LIA,3,50,141.99599999999995,49,192.59599999999998,49,535.9149999999998,46,19,195.2
ABL_EDGE_SETS,edge_sets,"['AST', 'Data']",QF_LIA,4,50,182.693,49,235.31799999999996,49,584.8919999999997,46,13,194.4
ABL_EDGE_SETS,edge_sets,"['AST', 'Data']",QF_LIA,5,50,335.72499999999997,48,469.758,47,689.019,46,13,188.7
