experiment_code,knob,value,logic,fold,total,vbs_par2,vbs_solved,sbs_par2,sbs_solved,sibyl_par2,sibyl_solved,vbs_matches,wall_seconds
ABL_MODE,mode,cat,QF_LIA,1,50,393.74499999999983,47,409.5049999999998,47,773.6090000000003,44,24,189.2
ABL_MODE,mode,cat,QF_LIA,2,50,514.642,47,537.567,47,1243.5280000000002,40,9,212.7
ABL_MODE,mode,cat,QF_LIA,3,50,141.99599999999995,49,192.59599999999998,49,398.77700000000004,47,18,201.3
ABL_MODE,mode,cat,QF_LIA,4,50,182.693,49,235.31799999999996,49,356.6139999999999,48,18,204.9
ABL_MODE,mode,cat,QF_LIA,5,50,335.72499999999997,48,469.758,47,838.569,45,16,181.0
