experiment_code,knob,value,logic,k,total_instances,vbs_par2,vbs_solved,vbs_solved_pct,sbs_par2,sbs_solved,sbs_solved_pct,sibyl_par2,sibyl_solved,sibyl_solved_pct,vbs_matches,total_wall_seconds,timestamp_utc,sibyl_vs_sbs_pct,closeness_to_vbs_pct
ABL_EDGE_SETS,edge_sets,"['AST', 'Back-AST', 'Data']",QF_LIA,5,2594,28615.786000000015,2412,92.98380878951427,35576.29800000001,2363,91.09483423284502,35100.867000000006,2363,91.09483423284502,1034,16952.3,2026-03-23T01:01:26.721739+00:00,1.3363700742556293,6.830402706007899
