strategy,total_par2,avg_par2,solved,solved_pct
VBS,85461.62899999849,9.495736555555556,7651,85.01111111111112
GRACKLE,92113.19699999977,10.234799666666667,7582,84.24444444444444
CSBS,122815.88199999931,13.646209111111109,7045,78.27777777777779
SBS,374292.62900000607,41.58806988888889,2814,31.266666666666666
